UserID,Date,Revenue,Quota,ID,Email,Name,Rep_Or_Director,Status,Region,Team_Currency,Team,Country,Currency,DATE,FROM_CURRENCY,EXCHANGE_RATE,Revenue_USD
119,2024-02-01,260351.0,296717,119.0,119@maggietest.com,Michael Cheyne,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-02-01,JPY,0.00679,1767.78329
2,2024-02-01,1109710.0,1011726,2.0,2@maggietest.com,Jocelyn Delahunty,Director,Active,The Americas,EUR,Apple,Netherlands,EUR,2024-02-01,EUR,1.08328,1202126.6488
119,2024-02-01,260351.0,296717,119.0,119@maggietest.com,Michael Cheyne,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-02-01,JPY,0.00679,1767.78329
57,2024-02-01,748859.0,731967,57.0,57@maggietest.com,Yuka Lyon,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-02-01,EUR,1.08328,811223.9775200001
119,2024-02-01,260351.0,296717,119.0,119@maggietest.com,Michael Cheyne,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-02-01,JPY,0.00679,1767.78329
113,2024-02-01,1081128.57,1033647,113.0,113@maggietest.com,Hannah Geraldes,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-02-01,JPY,0.00679,7340.8629903
57,2024-02-01,748859.0,731967,57.0,57@maggietest.com,Yuka Lyon,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-02-01,EUR,1.08328,811223.9775200001
116,2024-02-01,552690.0,2108896,116.0,116@maggietest.com,Matthias Teshima,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-02-01,JPY,0.00679,3752.7651
2,2024-02-01,1109710.0,1011726,2.0,2@maggietest.com,Jocelyn Delahunty,Director,Active,The Americas,EUR,Apple,Netherlands,EUR,2024-02-01,EUR,1.08328,1202126.6488
32,2024-02-01,1193512.23,1309448,32.0,32@maggietest.com,Melanie Abolhassani,Rep,On Leave,EMEA,EUR,Grape,Belgium,EUR,2024-02-01,EUR,1.08328,1292907.9285144
119,2024-02-01,260351.0,296717,119.0,119@maggietest.com,Michael Cheyne,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-02-01,JPY,0.00679,1767.78329
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
21,2024-01-21,454698.0,1587884,21.0,21@maggietest.com,David Marascia,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,3069.2115
14,2024-01-21,1104799.0,1403773,14.0,14@maggietest.com,Kodai Isdepski,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-01-21,JPY,0.00675,7457.39325
17,2024-01-21,291995.0,271736,17.0,17@maggietest.com,Christopher Alonso,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,1970.96625
73,2024-01-21,1669172.0,1641530,73.0,73@maggietest.com,Lukas Callec,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-21,JPY,0.00675,11266.911
51,2024-01-21,575298.0,1756363,51.0,51@maggietest.com,Michelle Leblanc,Rep,Active,EMEA,EUR,Apple,France,EUR,2024-01-21,EUR,1.08986,626994.2782800001
11,2024-01-21,2208565.0,8637065,11.0,11@maggietest.com,Eimear Albert,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-01-21,JPY,0.00675,14907.81375
76,2024-01-21,298353.0,771508,76.0,76@maggietest.com,Shivani Vaughan,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-21,JPY,0.00675,2013.88275
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
50,2024-01-20,1253777.3,1186598,50.0,50@maggietest.com,Gerben Kasai,Rep,Active,EMEA,EUR,Orange,France,EUR,2024-01-20,EUR,1.0886,1364861.96878
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
13,2024-01-20,11776396.0,55255350,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-01-20,JPY,0.00675,79490.673
72,2024-01-20,1528323.0,1634183,72.0,72@maggietest.com,Tolivar Fujita,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,10316.18025
75,2024-01-20,784348.06,813041,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-20,JPY,0.00675,5294.349405
75,2024-01-20,784348.06,813041,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,784348.06
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
10,2024-01-20,8060710.05,8685302,10.0,10@maggietest.com,Michael Dubots,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-01-20,JPY,0.00675,54409.7928375
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
16,2024-01-20,357676.0,357636,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-01-20,JPY,0.00675,2414.313
20,2024-01-20,1468441.31,1523733,20.0,20@maggietest.com,Jose Frippiat,Director,Active,EMEA,EUR,Strawberry,Germany,EUR,2024-01-20,EUR,1.0886,1598545.210066
49,2024-01-19,1407417.0,1310442,49.0,49@maggietest.com,Nathan Johanson,Rep,Active,EMEA,EUR,Blueberry,France,EUR,2024-01-19,EUR,1.08807,1531368.2151900001
12,2024-01-19,46924814.0,44232227,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-19,JPY,0.00676,317211.74264
71,2024-01-19,118194.0,404148,71.0,71@maggietest.com,Declan Kumagawa,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-01-19,JPY,0.00676,798.99144
12,2024-01-19,46924814.0,44232227,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-01-19,JPY,0.00676,317211.74264
71,2024-01-19,118194.0,404148,71.0,71@maggietest.com,Declan Kumagawa,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-01-19,JPY,0.00676,798.99144
19,2024-01-19,1531197.0,1519892,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-01-19,EUR,1.08807,1666049.51979
9,2024-01-19,8331489.0,7707708,9.0,9@maggietest.com,Sylvest Wahabi,Rep,Active,Asia-Pac,SGD,Apple,Singapore,SGD,2024-01-19,SGD,0.74407,6199211.02023
9,2024-01-19,8331489.0,7707708,9.0,9@maggietest.com,Sylvest Wahabi,Rep,Active,Asia-Pac,SGD,Apple,Singapore,SGD,2024-01-19,SGD,0.74407,6199211.02023
49,2024-01-19,1407417.0,1310442,49.0,49@maggietest.com,Nathan Johanson,Rep,Active,EMEA,EUR,Blueberry,France,EUR,2024-01-19,EUR,1.08807,1531368.2151900001
15,2024-01-19,335736.0,1285886,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-01-19,JPY,0.00676,2269.5753600000003
9,2024-01-19,8331489.0,7707708,9.0,9@maggietest.com,Sylvest Wahabi,Rep,Active,Asia-Pac,SGD,Apple,Singapore,SGD,2024-01-19,SGD,0.74407,6199211.02023
19,2024-01-19,1531197.0,1519892,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-01-19,EUR,1.08807,1666049.51979
19,2024-01-19,1531197.0,1519892,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-01-19,EUR,1.08807,1666049.51979
15,2024-01-19,335736.0,1285886,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-01-19,JPY,0.00676,2269.5753600000003
15,2024-01-19,335736.0,1285886,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-01-19,JPY,0.00676,2269.5753600000003
19,2024-01-19,1531197.0,1519892,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-01-19,EUR,1.08807,1666049.51979
71,2024-01-19,118194.0,404148,71.0,71@maggietest.com,Declan Kumagawa,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-01-19,JPY,0.00676,798.99144
49,2024-01-19,1407417.0,1310442,49.0,49@maggietest.com,Nathan Johanson,Rep,Active,EMEA,EUR,Blueberry,France,EUR,2024-01-19,EUR,1.08807,1531368.2151900001
