ID,Email,Name,Rep_Or_Director,Status,Region,Team_Currency,Team,Country
35203,cmartone@indeed.com,Lyubov Martone,Rep,Active,The Americas,USD,Grape,US
36238,npissanidis@indeed.com,Alex Pissanidis,Rep,Active,The Americas,USD,Cherry,US
36280,sjaye@indeed.com,Kati Jaye,Rep,Active,The Americas,USD,Strawberry,US
950,matto@indeed.com,Thorsten Owens,Rep,Active,The Americas,USD,Blueberry,US
1071,joshb@indeed.com,Kevin Barbara,Rep,Active,The Americas,USD,Orange,US
4242,tharris@indeed.com,Lotte Harris,Rep,On Leave,The Americas,USD,Apple,US
6297,afrankel@indeed.com,Christiana Frankel,Rep,Active,The Americas,USD,Pineapple,US
13747,aallegretta@indeed.com,Chet Allegretta,Rep,Active,The Americas,USD,Grape,US
14255,acampochiaro@indeed.com,Shunichi Campochiaro,Rep,Active,The Americas,USD,Cherry,US
28368,nsaumell@indeed.com,Tyler Saumell,Rep,Active,The Americas,USD,Strawberry,US
32814,holiva@indeed.com,Rina Oliva,Rep,Active,The Americas,USD,Blueberry,US
1478,bfaughnan@indeed.com,Paige Faughnan,Rep,On Leave,The Americas,USD,Orange,US
14267,pstueber@indeed.com,Diego Stueber,Rep,Active,The Americas,USD,Apple,US
27648,estruble@indeed.com,Raoul Struble,Rep,Active,The Americas,USD,Pineapple,US
28885,bmacari@indeed.com,David Macari,Rep,Active,The Americas,USD,Grape,US
32553,sarahhart@indeed.com,Shohei Hart,Rep,Active,The Americas,USD,Cherry,US
34457,wmcneil@indeed.com,Joshua McNeil,Rep,Active,The Americas,USD,Strawberry,US
36034,mhess@indeed.com,Sophia Hess,Rep,Active,The Americas,USD,Blueberry,US
40245,lrutcofsky@indeed.com,Felicia Rutcofsky,Rep,Active,The Americas,USD,Orange,US
12537,damthor@contractor.indeed.com,Rebecca Amthor,Rep,Active,The Americas,USD,Apple,US
2738,atranchida@indeed.com,Karthik Tranchida,Rep,Active,The Americas,USD,Pineapple,US
3606,danielp@indeed.com,Jamie Pellenberg,Rep,Active,The Americas,USD,Grape,US
8797,gerodriguez@indeed.com,Kazuoki Rodriguez,Rep,Active,The Americas,USD,Cherry,US
23205,kcolombo@indeed.com,Bill Colombo,Rep,Active,The Americas,USD,Strawberry,US
23240,jwynne@indeed.com,Tony Wynne,Rep,Active,The Americas,USD,Blueberry,US
26132,cstumpf@indeed.com,Peri Stumpf,Rep,Active,The Americas,USD,Orange,US
32448,jscartozzi@indeed.com,Amy Scartozzi,Rep,Active,The Americas,USD,Apple,US
36015,dnovo@indeed.com,Yutaro Novo,Rep,Active,The Americas,USD,Pineapple,US
40189,lswan@indeed.com,Nicole Swan,Rep,Active,The Americas,USD,Grape,US
10323,btroisi@indeed.com,Rochelle Troisi,Rep,Active,The Americas,USD,Cherry,US
12539,epennington@indeed.com,Yusuke Pennington,Rep,Active,The Americas,USD,Strawberry,US
14476,komelia@indeed.com,Michael O'Melia,Rep,Active,The Americas,USD,Blueberry,US
29222,dpartida@indeed.com,Grayson Partida,Rep,Active,The Americas,USD,Orange,US
31302,mlyon@indeed.com,Takuya Lyon,Rep,Active,The Americas,USD,Apple,US
32640,kherndon@indeed.com,Gene Herndon,Rep,Active,The Americas,USD,Pineapple,US
33314,edefrancesco@indeed.com,William De,Rep,Active,The Americas,USD,Grape,US
34856,zcarroll@indeed.com,Holly Carroll,Rep,Active,The Americas,USD,Cherry,US
39856,jpeterson1@indeed.com,Adam Peterson,Rep,Active,The Americas,USD,Strawberry,US
15229,mbutkus@indeed.com,Martin Butkus,Rep,Active,The Americas,USD,Blueberry,US
25580,aaronryan@indeed.com,Rina Patella,Rep,Active,The Americas,USD,Orange,US
26473,jmason@indeed.com,Gino Mason,Rep,Active,The Americas,USD,Apple,US
30855,nlafranco@indeed.com,Michael Lafranco,Rep,Active,The Americas,USD,Pineapple,US
30801,jshepard@indeed.com,Sean Shepard,Rep,Active,The Americas,USD,Grape,US
31837,wnosenzo@indeed.com,Bridget Nosenzo,Rep,Active,The Americas,USD,Cherry,US
32880,cpinto@indeed.com,Chris Pinto,Rep,Active,The Americas,USD,Strawberry,US
32877,ktalcik@indeed.com,Tiffany Talcik,Rep,Active,The Americas,USD,Blueberry,US
40048,ecibuku@indeed.com,Laurent Cibuku,Rep,Active,The Americas,USD,Orange,US
551,ccoffey@indeed.com,Ashley Coffey,Director,Active,The Americas,USD,Apple,US
3425,csmith@indeed.com,James Smith,Director,Active,The Americas,USD,Pineapple,US
8586,rcowan@indeed.com,Donna Cowan,Director,Active,The Americas,USD,Grape,US
17848,mkealy@indeed.com,Tony Kealy,Director,Active,The Americas,USD,Cherry,US
24011,skheng@indeed.com,Robbie Kheng,Rep,Active,The Americas,USD,Strawberry,US
30940,hbobillo@indeed.com,Saki Bobillo,Rep,Active,The Americas,USD,Blueberry,US
31342,michaelkeane@indeed.com,Brendan Keane,Rep,Active,The Americas,USD,Orange,US
31328,gleach@indeed.com,Seher Leach,Rep,Active,The Americas,USD,Apple,US
36394,rdetienne@indeed.com,Miya Detienne,Rep,Active,The Americas,USD,Pineapple,US
38264,jsalazar@indeed.com,Daniel Salazar,Rep,Active,The Americas,USD,Grape,US
38392,hhofstra@indeed.com,Donal Hofstra,Rep,Active,The Americas,USD,Cherry,US
38494,mwestcott@indeed.com,Robin Westcott,Rep,Active,The Americas,USD,Strawberry,US
75,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US
604,wesley@indeed.com,Felipe Collins,Director,Active,The Americas,USD,Orange,US
983,patrickp@indeed.com,David Parnoff,Director,Active,The Americas,USD,Apple,US
994,tcopeland@indeed.com,Tyler Copeland,Director,Active,The Americas,USD,Pineapple,US
1989,acrater@indeed.com,Kameron Crater,Director,Active,The Americas,USD,Grape,US
2371,cparise@indeed.com,Laasya Parise,Director,Active,The Americas,USD,Cherry,US
4592,mneumeyer@indeed.com,Laura Neumeyer,Director,Active,The Americas,USD,Strawberry,US
6596,mattkelly@indeed.com,Emily Kelly,Director,Active,The Americas,USD,Blueberry,US
10325,kdonadio@indeed.com,Yasmeen Donadio,Director,Active,The Americas,USD,Orange,US
5030,jamesl@indeed.com,Dayo Lee,Rep,Active,The Americas,USD,Apple,US
6273,mrosania@indeed.com,Jonathan Rosania,Rep,Active,The Americas,USD,Pineapple,US
7395,aljoseph@indeed.com,Cindy Joseph,Rep,Active,The Americas,USD,Grape,US
17113,draskovic@indeed.com,Jasper Raskovic,Rep,Active,The Americas,USD,Cherry,US
17054,jmaiure@indeed.com,Jean Maiure,Rep,Active,The Americas,USD,Strawberry,US
19577,areda@indeed.com,Julie Reda,Rep,Active,The Americas,USD,Blueberry,US
24950,mboras@indeed.com,Luke Thomas,Rep,Active,The Americas,USD,Orange,US
26555,kminichino@indeed.com,Alex Minichino,Rep,Active,The Americas,USD,Apple,US
30204,bkim@indeed.com,Federica Kim,Rep,Active,The Americas,USD,Pineapple,US
30205,isaacr@indeed.com,Derek Rodriguez,Rep,Active,The Americas,USD,Grape,US
39736,jarroyo@indeed.com,Fabio Arroyo,Rep,Active,The Americas,USD,Cherry,US
39735,ehirz@indeed.com,James Hirz,Rep,Active,The Americas,USD,Strawberry,US
40172,tarroyo@indeed.com,Hannah Arroyo,Rep,Active,The Americas,USD,Blueberry,US
40171,ccredendino@indeed.com,Michael Credendino,Rep,Active,The Americas,USD,Orange,US
40459,mwelsh@contractor.indeed.com,Yuliya Welsh,Rep,Active,The Americas,USD,Apple,US
24954,ijunuzovic@indeed.com,Andrea Junuzovic,Rep,Active,The Americas,USD,Pineapple,US
17695,jinnamorato@indeed.com,Yutaro Innamorato,Director,Active,The Americas,USD,Grape,US
3782,dianab@indeed.com,Adam Bonacci,Rep,On Leave,The Americas,USD,Cherry,US
17646,dmccleese@indeed.com,Adam McCleese,Rep,Active,The Americas,USD,Strawberry,US
24655,cscaglione@indeed.com,Roberto Scaglione,Rep,Active,The Americas,USD,Blueberry,US
25933,jbeaupre@indeed.com, Beaupre,Rep,Active,The Americas,USD,Orange,US
28467,mcerrito@indeed.com,Mayank Cerrito,Rep,Active,The Americas,USD,Apple,US
30240,mcaratone@indeed.com,Nick Caratone,Rep,Active,The Americas,USD,Pineapple,US
34883,telliott@indeed.com,Daichi Elliott,Rep,Active,The Americas,USD,Grape,US
35540,mgattilia@indeed.com,Richard Gattilia,Rep,Active,The Americas,USD,Cherry,US
580,timc@indeed.com,Unal Colligan,Director,Active,The Americas,USD,Strawberry,US
573,bobby@indeed.com,Amy Falaguerra,Director,Active,The Americas,USD,Blueberry,US
3906,jprzekota@indeed.com,Hortense Przekota,Director,Active,The Americas,USD,Orange,US
5654,tkammerer@indeed.com,Evan Kammerer,Director,Active,The Americas,USD,Apple,US
6421,rschinik@indeed.com,Ryan Schinik,Director,Active,The Americas,USD,Pineapple,US
32027,svanorman@indeed.com,Kohei Van,Director,Active,The Americas,USD,Grape,US
4364,ndecicco@indeed.com,Scott De,Rep,Active,The Americas,USD,Cherry,US
10075,jmorse@indeed.com,James Morse,Rep,Active,The Americas,USD,Strawberry,US
17517,torourke@indeed.com,Ciara O'Rourke,Rep,Active,The Americas,USD,Blueberry,US
17351,rbaker@indeed.com,Nuthipru Baker,Rep,Active,The Americas,USD,Orange,US
18251,lferraro@indeed.com,Akane Ferraro,Rep,Active,The Americas,USD,Apple,US
19048,dstemmer@indeed.com,Maiko Stemmer,Rep,Active,The Americas,USD,Pineapple,US
19864,jschleider@indeed.com,Frederic Schleider,Rep,Active,The Americas,USD,Grape,US
19929,abiagioni@indeed.com,Laura Biagioni,Rep,Active,The Americas,USD,Cherry,US
5719,drewh@indeed.com,Jesse Hinman,Rep,Active,The Americas,USD,Strawberry,US
10665,mesposito@indeed.com,Pasquinel Esposito,Rep,Active,The Americas,USD,Blueberry,US
11389,jbartell@indeed.com,Haley Bartell,Rep,Active,The Americas,USD,Orange,US
13207,mfox@indeed.com,MJ Fox,Rep,Active,The Americas,USD,Apple,US
17287,rdunn@indeed.com,Danielle Dunn,Rep,Active,The Americas,USD,Pineapple,US
17286,cdriscoll@indeed.com,Daiki Driscoll,Rep,Active,The Americas,USD,Grape,US
18369,sweiner@indeed.com,Maho Weiner,Rep,Active,The Americas,USD,Cherry,US
18695,ssandler@indeed.com,Valentin Sandler,Rep,Active,The Americas,USD,Strawberry,US
19555,mnulty@indeed.com,Dwayne Nulty,Rep,On Leave,The Americas,USD,Blueberry,US
19876,mcaminiti@indeed.com,Brittany Caminiti,Rep,Active,The Americas,USD,Orange,US
3433,nbonetti@indeed.com,Andrew Bonetti,Director,Active,The Americas,USD,Apple,US
6510,mezmour@indeed.com,Sakura Abebe,Director,Active,The Americas,USD,Pineapple,US
35416,lknight@indeed.com,Bradley Knight,Director,Active,The Americas,USD,Grape,US
16997,elarson@indeed.com,Sebastian Larson,Rep,Active,The Americas,USD,Cherry,US
23767,rvega@indeed.com,Takeru Vega,Rep,Active,The Americas,USD,Strawberry,US
32797,akelsay@indeed.com,Marisa Kelsay,Rep,Active,The Americas,USD,Blueberry,US
33715,crivers@indeed.com,Will Rivers,Rep,Active,The Americas,USD,Orange,US
33376,micaiahh@indeed.com,Ana Higginbotham,Rep,Active,The Americas,USD,Apple,US
35861,kgray@indeed.com,Hisanori Gray,Rep,Active,The Americas,USD,Pineapple,US
6739,jpetro@indeed.com,Matteo Petro,Rep,Active,The Americas,USD,Grape,US
9088,beckyv@indeed.com,Caitlin Vasquez,Rep,Active,The Americas,USD,Cherry,US
16382,jesset@indeed.com,Sarah Taylor,Rep,Active,The Americas,USD,Strawberry,US
19541,alaynab@indeed.com,Lindsay Brown,Rep,Active,The Americas,USD,Blueberry,US
19561,talway@indeed.com,Ciara Alway,Rep,Active,The Americas,USD,Orange,US
23646,echotas@indeed.com,Hali Chotas,Rep,Active,The Americas,USD,Apple,US
31345,meganw@indeed.com,Jake Watkins,Rep,On Leave,The Americas,USD,Pineapple,US
8809,dcrawford@indeed.com,Takahisa Crawford,Rep,Active,The Americas,USD,Grape,US
23202,dcashion@indeed.com,Marie Cashion,Rep,Active,The Americas,USD,Cherry,US
30202,dmann@indeed.com,Eric Mann,Rep,Active,The Americas,USD,Strawberry,US
30827,swogrin@indeed.com,Allison Wogrin,Rep,Active,The Americas,USD,Blueberry,US
31736,agremillion@indeed.com,Caiti Gremillion,Rep,Active,The Americas,USD,Orange,US
33779,alexsmith@indeed.com,Bjorn Smith,Rep,Active,The Americas,USD,Apple,US
33749,volakojo@indeed.com,Alexia Olakojo,Rep,Active,The Americas,USD,Pineapple,US
34827,rorsak@indeed.com,Maxs Orsak,Rep,Active,The Americas,USD,Grape,US
13552,krinn@indeed.com,Ilaria Rinn,Rep,Active,The Americas,USD,Cherry,US
13797,klewis@indeed.com,Sezer Lewis,Rep,Active,The Americas,USD,Strawberry,US
19669,jeremys@indeed.com,Selda Smith,Rep,Active,The Americas,USD,Blueberry,US
31968,abeltran@indeed.com,Sebastien Beltran,Rep,Active,The Americas,USD,Orange,US
32476,tmccartney@indeed.com,Kazusa Mccartney,Rep,Active,The Americas,USD,Apple,US
33375,crivera@indeed.com,Hirotaka Rivera,Rep,Active,The Americas,USD,Pineapple,US
34174,kennethb@indeed.com,Stephanie Barton,Rep,Active,The Americas,USD,Grape,US
40170,iturpen@indeed.com,Daichi Turpen,Rep,Active,The Americas,USD,Cherry,US
9090,kskruck@indeed.com,Mickey Skruck,Rep,Active,The Americas,USD,Strawberry,US
10082,jmarques@indeed.com,Kathlyn Marques,Rep,Active,The Americas,USD,Blueberry,US
12956,rsantini@indeed.com,Alastair Santini,Rep,Active,The Americas,USD,Orange,US
20068,jdavidson@indeed.com,Lucas Davidson,Rep,Active,The Americas,USD,Apple,US
33441,amberdlr@indeed.com,Eman de,Rep,Active,The Americas,USD,Pineapple,US
33985,bramsey@indeed.com,Elizabeth Ramsey,Rep,Active,The Americas,USD,Grape,US
35541,llozano@indeed.com,Michael Lozano,Rep,Active,The Americas,USD,Cherry,US
38557,chamrick@indeed.com,Amanda Hamrick,Rep,Active,The Americas,USD,Strawberry,US
18740,dbritton@indeed.com,Marilyn Britton,Rep,Active,The Americas,USD,Blueberry,US
18923,hrode@indeed.com,Elizabeth Rode,Rep,Active,The Americas,USD,Orange,US
27234,garciac@indeed.com,Amber Garcia,Rep,Active,The Americas,USD,Apple,US
29907,jsobrino@indeed.com,Yuta Sobrino,Rep,Active,The Americas,USD,Pineapple,US
31947,sgranberry@indeed.com,Fabian Granberry,Rep,Active,The Americas,USD,Grape,US
35413,lhuber@indeed.com,J.B. Huber,Rep,Active,The Americas,USD,Cherry,US
36395,baileyw@indeed.com,Kenichiro Watson,Rep,Active,The Americas,USD,Strawberry,US
40055,cmendoza@indeed.com,Laila Mendoza,Rep,Active,The Americas,USD,Blueberry,US
5648,ssilverman@indeed.com,Nami Silverman,Director,Active,The Americas,USD,Orange,US
6009,adamsims@indeed.com,Federico Sims,Director,Active,The Americas,USD,Apple,US
21419,acontreras@indeed.com,Elisa Contreras,Director,Active,The Americas,USD,Pineapple,US
16314,clato@indeed.com,Gabrielle Lato,Rep,Active,The Americas,USD,Grape,US
17674,lmartinez@indeed.com,Claudia Martinez,Rep,Active,The Americas,USD,Cherry,US
19672,mosby@indeed.com,Miko Osby,Rep,Active,The Americas,USD,Strawberry,US
28512,mpetrini@indeed.com,Masahiro Petrini,Rep,Active,The Americas,USD,Blueberry,US
30883,mfalatovich@indeed.com,Dimitri Falatovich,Rep,Active,The Americas,USD,Orange,US
30882,smcdaniel@indeed.com,Kuniyal McDaniel,Rep,Active,The Americas,USD,Apple,US
30852,dcamacho@indeed.com,Sho Camacho,Rep,Active,The Americas,USD,Pineapple,US
30851,rlozada@indeed.com,Jacob Lozada,Rep,Active,The Americas,USD,Grape,US
31814,mperez@indeed.com,Martin Perez,Rep,Active,The Americas,USD,Cherry,US
31841,esaavedra@indeed.com,Giulia Saavedra,Rep,Active,The Americas,USD,Strawberry,US
1584,agim@indeed.com,Mavis Neza,Director,Active,The Americas,USD,Blueberry,US
3061,jmarrone@indeed.com,Ginga Marrone,Director,Active,The Americas,USD,Orange,US
6801,fdefranco@indeed.com,Rikako DeFranco,Director,Active,The Americas,USD,Apple,US
6996,dmasouleh@indeed.com,Anne Masouleh,Director,Active,The Americas,USD,Pineapple,US
2275,jzlevor@indeed.com,Gustavo Zlevor,Director,Active,The Americas,USD,Grape,US
2722,jb@indeed.com,Aoi Aliyu,Director,Active,The Americas,USD,Cherry,US
3257,kheaney@indeed.com,Emeric Heaney,Director,Active,The Americas,USD,Strawberry,US
8186,swhite@indeed.com,Karina White,Director,Active,The Americas,USD,Blueberry,US
16302,rfanning@indeed.com,Nicole Fanning,Rep,Active,The Americas,USD,Orange,US
17523,osalamone@indeed.com,Crisann Salamone,Rep,Active,The Americas,USD,Apple,US
17525,mdecoste@indeed.com,Yuki DeCoste,Rep,Active,The Americas,USD,Pineapple,US
17526,juthompson@indeed.com,Hiroshi Thompson,Rep,Active,The Americas,USD,Grape,US
18250,brosenblum@indeed.com,Katie Rosenblum,Rep,Active,The Americas,USD,Cherry,US
29693,mpalmisano@indeed.com,Martin Palmisano,Rep,On Leave,The Americas,USD,Strawberry,US
29650,jlayton@indeed.com,Carla Layton,Rep,Active,The Americas,USD,Blueberry,US
31948,wfresne@indeed.com,Maeva Fresne,Rep,Active,The Americas,USD,Orange,US
6997,rzaman@indeed.com,Siobhan Zaman,Rep,Active,The Americas,USD,Apple,US
9522,atamilio@indeed.com,Carly Tamilio,Rep,Active,The Americas,USD,Pineapple,US
11488,brianmoran@indeed.com,Norbert Moran,Rep,Active,The Americas,USD,Grape,US
17514,sbookbinder@indeed.com,Matthew Bookbinder,Rep,Active,The Americas,USD,Cherry,US
18370,jferebee@indeed.com, Ferebee,Rep,Active,The Americas,USD,Strawberry,US
27690,mvolfson@indeed.com,Nathan Volfson,Rep,Active,The Americas,USD,Blueberry,US
29938,aciccarelli@indeed.com,Alayna Ciccarelli,Rep,Active,The Americas,USD,Orange,US
31076,lkroshus@indeed.com,Brandon Kroshus,Rep,Active,The Americas,USD,Apple,US
34896,tneumann@indeed.com,Graham Neumann,Rep,Active,The Americas,USD,Pineapple,US
16992,amazzella@indeed.com,Juergen Mazzella,Rep,Active,The Americas,USD,Grape,US
19896,jso@indeed.com,Kieva So,Rep,Active,The Americas,USD,Cherry,US
20332,apalladino@indeed.com,Jennifer Palladino,Rep,Active,The Americas,USD,Strawberry,US
27685,hshaikh@indeed.com,Niklas Shaikh,Rep,Active,The Americas,USD,Blueberry,US
30246,amarkovits@indeed.com,Christina Markovits,Rep,On Leave,The Americas,USD,Orange,US
32869,smorin@indeed.com,Joshua Morin,Rep,Active,The Americas,USD,Apple,US
33718,dmaldonado@indeed.com,Ryoichi Maldonado,Rep,Active,The Americas,USD,Pineapple,US
33936,abayes@indeed.com,Pietro Bayes,Rep,Active,The Americas,USD,Grape,US
9976,angelan@indeed.com,Rachel Falco,Rep,Active,The Americas,USD,Cherry,US
12546,jobregon@indeed.com,Nicholas Obregon,Rep,Active,The Americas,USD,Strawberry,US
19175,ralbertini@indeed.com,Christopher Albertini,Rep,Active,The Americas,USD,Blueberry,US
24438,dserrano@indeed.com,Casper Serrano,Rep,Active,The Americas,USD,Orange,US
24635,ssyed@indeed.com,Kevin Syed,Rep,Active,The Americas,USD,Apple,US
31330,mferrari@indeed.com,Megan Ferrari,Rep,Active,The Americas,USD,Pineapple,US
32829,mjavier@indeed.com, Javier,Rep,Active,The Americas,USD,Grape,US
34433,okhan@indeed.com,Tatsuki Khan,Rep,Active,The Americas,USD,Cherry,US
35134,kjerauld@indeed.com,Sara Jerauld,Rep,Active,The Americas,USD,Strawberry,US
6998,hrobinson@indeed.com,Adam Robinson,Rep,Active,The Americas,USD,Blueberry,US
17513,mcarus@indeed.com,Masahiro Carus,Rep,Active,The Americas,USD,Orange,US
19569,craphael@indeed.com,Stephen Raphael,Rep,Active,The Americas,USD,Apple,US
23770,aamato@indeed.com,Takanori Amato,Rep,Active,The Americas,USD,Pineapple,US
24660,jdubner@indeed.com,Dominic Dubner,Rep,Active,The Americas,USD,Grape,US
29676,jasons@indeed.com,Consuelo Sullivan,Rep,Active,The Americas,USD,Cherry,US
31101,jcleghorn@indeed.com, Cleghorn,Rep,Active,The Americas,USD,Strawberry,US
33694,lbuendia@indeed.com,Talha Buendia,Rep,Active,The Americas,USD,Blueberry,US
34829,rovalle@indeed.com,Louise Ovalle,Rep,Active,The Americas,USD,Orange,US
5235,michaelk@indeed.com,Neelam Kaniatyn,Rep,Active,The Americas,USD,Apple,US
11487,mtomassetti@indeed.com, Tomassetti,Rep,Active,The Americas,USD,Pineapple,US
17057,ascudillo@indeed.com,Keisuke Scudillo,Rep,Active,The Americas,USD,Grape,US
24205,dferrari@indeed.com,Yuto Ferrari,Rep,Active,The Americas,USD,Cherry,US
24437,kdeutsch@indeed.com,Caroline Deutsch,Rep,Active,The Americas,USD,Strawberry,US
33317,cfischer@indeed.com,Anthony Fischer,Rep,Active,The Americas,USD,Blueberry,US
33318,jgrosser@indeed.com,Matt Grosser,Rep,Active,The Americas,USD,Orange,US
33667,aoshinski@indeed.com,Nicholas O'Shinski,Rep,Active,The Americas,USD,Apple,US
33595,rnavarro@indeed.com,Tristan Navarro,Rep,Active,The Americas,USD,Pineapple,US
7078,ctaylor@indeed.com,Armando Taylor,Rep,Active,The Americas,USD,Grape,US
11484,mmcgann@indeed.com,Albana McGann,Rep,Active,The Americas,USD,Cherry,US
15214,gstrauss@indeed.com,Kazutomo Strauss,Rep,Active,The Americas,USD,Strawberry,US
24636,dlawrence@indeed.com,Josh Lawrence,Rep,Active,The Americas,USD,Blueberry,US
33448,nhallinan@indeed.com,Ryoya Hallinan,Rep,Active,The Americas,USD,Orange,US
33840,scharpentier@indeed.com,Alexis Charpentier,Rep,Active,The Americas,USD,Apple,US
34490,scasolaro@indeed.com,Takuya Casolaro,Rep,Active,The Americas,USD,Pineapple,US
2056,nicolette@indeed.com,Natalie Rizzo,Rep,Active,The Americas,USD,Grape,US
18090,grooney@indeed.com,Ryan Rooney,Rep,Active,The Americas,USD,Cherry,US
20988,mlipsman@indeed.com,Daniel Lipsman,Rep,Active,The Americas,USD,Strawberry,US
24462,amancillas@indeed.com,Daphne Mancillas,Rep,Active,The Americas,USD,Blueberry,US
24961,sosman@indeed.com,Megan-Louise Osman,Rep,Active,The Americas,USD,Orange,US
33447,lmelendez@indeed.com,Caitlin Melendez,Rep,Active,The Americas,USD,Apple,US
39657,jsearles@indeed.com,James Searles,Rep,Active,The Americas,USD,Pineapple,US
40244,mbryk@indeed.com,Rebecca Bryk,Rep,Active,The Americas,USD,Grape,US
9081,mmalloy@indeed.com,Khalid Malloy,Rep,Active,The Americas,USD,Cherry,US
17521,mcuesta@indeed.com,Kirsten Cuesta,Rep,Active,The Americas,USD,Strawberry,US
19899,jrummell@indeed.com,Masashi Rummell,Rep,Active,The Americas,USD,Blueberry,US
20321,ttarczali@indeed.com,Jacqueline Tarczali,Rep,Active,The Americas,USD,Orange,US
21258,laurens@indeed.com,Erica Smith,Rep,Active,The Americas,USD,Apple,US
23230,pkresge@indeed.com,Vianelly Kresge,Rep,Active,The Americas,USD,Pineapple,US
25488,htreco@indeed.com,Rachael Treco,Rep,Active,The Americas,USD,Grape,US
34519,tlato@indeed.com,Ebenezer Lato,Rep,Active,The Americas,USD,Cherry,US
34620,broba@indeed.com,Justin Roba,Rep,Active,The Americas,USD,Strawberry,US
5358,jaymeh@indeed.com,Satoshi Hanan,Director,Active,The Americas,USD,Blueberry,US
18494,rjsmith@indeed.com,Bradley Smith,Director,Active,The Americas,USD,Orange,US
20328,ttuttle@indeed.com,Sean Tuttle,Director,Active,The Americas,USD,Apple,US
12076,lfuria@indeed.com,Arturo Furia,Rep,Active,The Americas,USD,Pineapple,US
17867,cmook@indeed.com,Masachika Mook,Rep,Active,The Americas,USD,Grape,US
19174,tcallender@indeed.com,Angelique Callender,Rep,Active,The Americas,USD,Cherry,US
20175,rhartland@indeed.com,Eoghan Hartland,Rep,Active,The Americas,USD,Strawberry,US
19949,lcaldwell@indeed.com,Masaki Caldwell,Rep,Active,The Americas,USD,Blueberry,US
31747,hherbein@indeed.com,Ryota Herbein,Rep,Active,The Americas,USD,Orange,US
32163,rmccarville@indeed.com,Haruka McCarville,Rep,Active,The Americas,USD,Apple,US
8101,nellinger@indeed.com,Shintaro Ellinger,Rep,Active,The Americas,USD,Pineapple,US
18409,jsaltz@indeed.com,Jason Saltz,Rep,Active,The Americas,USD,Grape,US
27004,kaitken@indeed.com,Lee Aitken,Rep,Active,The Americas,USD,Cherry,US
29640,pstanley@indeed.com,Miyuki Stanley,Rep,Active,The Americas,USD,Strawberry,US
31825,josephmiddleton@indeed.com,Sonia Middleton,Rep,Active,The Americas,USD,Blueberry,US
32196,jsjohnson@indeed.com,Cody Schneider-Johnson,Rep,Active,The Americas,USD,Orange,US
36031,bherrell@indeed.com,Joseph Herrell,Rep,Active,The Americas,USD,Apple,US
8819,martinj@indeed.com,Conor Martin,Rep,Active,The Americas,USD,Pineapple,US
15708,eanderson@indeed.com,Larry Anderson,Rep,Active,The Americas,USD,Grape,US
17115,aalipour@indeed.com,Maximilian Alipour,Rep,Active,The Americas,USD,Cherry,US
21154,vlascio@indeed.com,Steven Lascio,Rep,Active,The Americas,USD,Strawberry,US
31343,flannm@indeed.com,Diana McKinnon,Rep,Active,The Americas,USD,Blueberry,US
32875,vfernandez@indeed.com,Ashley Carolina,Rep,Active,The Americas,USD,Orange,US
21144,ebrinson@indeed.com,Sanjeev Brinson,Rep,Active,The Americas,USD,Apple,US
7000,sscinto@indeed.com,Amanda Scinto,Rep,Active,The Americas,USD,Pineapple,US
9393,seandavis@indeed.com,Yoshinori Davis,Rep,Active,The Americas,USD,Grape,US
11764,braxtong@indeed.com,Michael Gardner,Rep,Active,The Americas,USD,Cherry,US
13745,rcorbi@indeed.com,Michael Corbi,Rep,On Leave,The Americas,USD,Strawberry,US
16296,jalkins@indeed.com,Christoffer Alkins,Rep,Active,The Americas,USD,Blueberry,US
17657,bgordon@indeed.com,Cristina Gordon,Rep,Active,The Americas,USD,Orange,US
32882,nathaleeg@indeed.com,Salvatore Grant,Rep,Active,The Americas,USD,Apple,US
33672,agosselin@indeed.com,Kazuhito Gosselin,Rep,Active,The Americas,USD,Pineapple,US
33606,rhackett@indeed.com,Betcy Hackett,Rep,Active,The Americas,USD,Grape,US
9663,jburke@indeed.com,Alan Burke,Rep,Active,The Americas,USD,Cherry,US
18761,ckalafus@indeed.com,Saki Kalafus,Rep,Active,The Americas,USD,Strawberry,US
24588,alisonr@indeed.com,Omito Roach,Rep,Active,The Americas,USD,Blueberry,US
30802,katieshapiro@indeed.com,James Shapiro,Rep,Active,The Americas,USD,Orange,US
33673,jcaron@indeed.com,Andres Caron,Rep,Active,The Americas,USD,Apple,US
35920,tmackall@indeed.com, Mackall,Rep,Active,The Americas,USD,Pineapple,US
9073,gbaxter@indeed.com,Yumie Baxter,Rep,Active,The Americas,USD,Grape,US
13252,lschemenaur@indeed.com, Schemenaur,Rep,Active,The Americas,USD,Cherry,US
14262,kristinap@indeed.com,Katie Petrucco,Rep,Active,The Americas,USD,Strawberry,US
28951,khimmel@indeed.com,Azusa Himmel,Rep,On Leave,The Americas,USD,Blueberry,US
32111,nathanm@indeed.com,Curtis Miller,Rep,Active,The Americas,USD,Orange,US
34492,dpiscottano@indeed.com,Bertrand Piscottano,Rep,Active,The Americas,USD,Apple,US
34862,ajabick@indeed.com,Jake Jabick,Rep,Active,The Americas,USD,Pineapple,US
3549,tylerb@indeed.com,Erin Benedetto,Rep,Active,The Americas,USD,Grape,US
